Open,Close,Volume,Year,Month,Day
72.5059076538279,73.2215805053711,19040,2004,8,9
75.26633933463009,75.24774932861328,50656,2004,8,10
75.51730751964013,79.03990173339844,271960,2004,8,11
79.03990173339844,79.03990173339844,0,2004,8,12
81.79105488738122,79.46744537353516,119976,2004,8,13
77.88736733962048,76.1400146484375,39776,2004,8,16
77.32972491120178,76.14933013916016,74976,2004,8,17
76.86495966093797,76.16787719726562,21432,2004,8,18
76.95795568517737,77.37620544433594,19856,2004,8,19
76.40028055596142,76.37239837646484,22184,2004,8,20
72.58024573711823,79.56965637207031,108624,2004,8,23
81.75388909953554,85.63896942138672,455456,2004,8,24
111.41242437423156,91.82440185546876,136928,2004,8,25
92.20082299580248,90.99254608154295,2757742,2004,8,26
91.30855793800583,89.47383117675781,2757742,2004,8,27
90.14675011798772,91.71379089355467,2757742,2004,8,30
91.68960155040172,91.83831024169922,2757742,2004,8,31
92.01495942048793,91.8197784423828,2757742,2004,9,1
92.00566686632033,92.35513305664062,2757742,2004,9,2
93.50204436826417,92.74547576904295,2757742,2004,9,3
96.65285480736708,92.46663665771484,2757742,2004,9,6
96.19740242712228,92.53539276123048,5772232,2004,9,7
92.5725966094624,92.35882568359376,6593984,2004,9,8
92.6655497218583,91.08177947998048,2757742,2004,9,9
92.0149157133987,91.90338134765624,6415072,2004,9,10
92.1078640377575,93.26966857910156,2757742,2004,9,13
93.40910248403104,94.39988708496094,2757742,2004,9,14
94.61736221833344,93.51132202148438,2757742,2004,9,15
93.59499678591922,93.73069763183594,7358224,2004,9,16
94.05969208493472,95.22149658203124,2757742,2004,9,17
95.95576350981536,95.07279205322266,2757742,2004,9,20
95.25500168443116,97.20126342773438,2757742,2004,9,21
97.44287859960528,97.7830581665039,2757742,2004,9,22
97.40569089170592,95.7568588256836,2757742,2004,9,23
95.64904654681114,95.62117004394533,2757742,2004,9,24
95.5003301890346,94.87388610839844,2757742,2004,9,27
94.43146733850452,94.39057159423828,6339416,2004,9,28
94.73447945090165,95.82564544677734,2757742,2004,9,29
96.25320016315248,95.46317291259766,2757742,2004,9,30
95.63975251311992,97.3778076171875,2757742,2004,10,1
98.24218106480238,100.05459594726562,2757742,2004,10,4
100.4077852552714,100.44495391845705,2757742,2004,10,5
100.47285351184084,100.52861785888672,2757742,2004,10,6
100.65871775904448,101.96923065185548,2757742,2004,10,7
102.05294297593812,102.05852508544922,2757742,2004,10,8
102.2388164133406,101.24431610107422,2757742,2004,10,11
103.16825171636408,100.79444885253906,2757742,2004,10,12
102.51762300673344,103.7444839477539,2757742,2004,10,14
104.25573004528113,104.6553955078125,2757742,2004,10,15
105.39888195150634,105.7018814086914,2757742,2004,10,18
105.9714698550942,106.25401306152344,2757742,2004,10,19
106.4027362501044,105.33015441894533,7206832,2004,10,20
105.70192374422416,104.6144790649414,6413520,2004,10,21
104.6144790649414,104.6144790649414,0,2004,10,22
104.56242950716852,103.85233306884766,2757742,2004,10,25
103.68867880572304,105.69627380371094,6932760,2004,10,26
106.16665879814715,105.9473114013672,7837656,2004,10,27
106.70209173119028,108.65534210205078,2757742,2004,10,28
108.8417714840342,107.75145721435548,2757742,2004,10,29
107.16809019549122,109.09339141845705,6137568,2004,11,1
105.30428627915737,108.07201385498048,2757742,2004,11,2
108.1931607746687,109.51644897460938,2757742,2004,11,3
110.12780114445437,109.06916809082033,6555808,2004,11,4
109.40084563280207,108.60873413085938,5023848,2004,11,5
108.56587131141568,110.35138702392578,2757742,2004,11,8
110.61606852403088,110.7465362548828,7338712,2004,11,9
110.98882519434146,111.30194091796876,5734392,2004,11,10
111.73435782164914,111.47901916503906,5235128,2004,11,11
112.20026544652116,111.52557373046876,1813408,2004,11,12
111.52557373046876,111.52557373046876,0,2004,11,15
111.64118209345712,110.9795379638672,4005504,2004,11,16
111.0354268402474,112.3307647705078,5467936,2004,11,17
112.70912995718412,114.71643829345705,7472128,2004,11,18
114.90279101198009,113.42107391357422,6812760,2004,11,19
112.55445653048568,113.9206085205078,4738272,2004,11,22
114.6791444286602,115.14137268066406,4312792,2004,11,23
115.4619362224428,114.9866714477539,3223304,2004,11,24
114.99600671544222,113.39873504638672,6310872,2004,11,25
113.3987350463867,113.39873504638672,0,2004,11,26
113.31858623758578,115.9185791015625,5281488,2004,11,29
116.31559993926795,118.78512573242188,2757742,2004,11,30
119.37591675375192,117.56431579589844,2757742,2004,12,1
117.8848663987754,115.79741668701172,2757742,2004,12,2
116.41812092574295,115.25325012207033,2757742,2004,12,3
115.55518013852912,113.18444061279295,2757742,2004,12,6
113.31853491578045,113.52914428710938,7863224,2004,12,7
113.50495651397782,111.902099609375,7329408,2004,12,8
112.2897752051975,112.8955078125,3801224,2004,12,9
113.69140767585068,114.21886444091795,6216808,2004,12,10
114.25050901717188,115.19731903076172,4996232,2004,12,13
115.74156383849729,114.9177703857422,3083504,2004,12,14
115.92794163970764,116.0677261352539,5772672,2004,12,15
116.34356999790516,117.6668701171875,4350464,2004,12,16
117.4189141998716,117.0927505493164,5509752,2004,12,17
117.41889985895628,117.657470703125,2268424,2004,12,20
117.88114545706225,118.60243225097656,3458512,2004,12,21
118.82613248837768,115.5700912475586,6001712,2004,12,22
116.2726608509954,114.4237823486328,3948912,2004,12,23
114.89908374177824,118.16072082519533,6661856,2004,12,24
118.35081586047384,118.40300750732422,4400504,2004,12,27
118.53720522041336,122.01876831054688,2757742,2004,12,28
122.72692423505876,123.03445434570312,6633224,2004,12,29
122.82392958772628,120.83526611328124,5626792,2004,12,30
121.14648894963184,124.45098876953124,4899312,2004,12,31
124.45098460185623,126.1097640991211,4734168,2005,1,3
125.80602323418704,124.99154663085938,4979104,2005,1,4
124.89275055594884,123.4762725830078,2757742,2005,1,5
123.01028278276613,123.05314636230467,2757742,2005,1,6
123.94218876742832,124.87035369873048,7623136,2005,1,7
125.68110914305116,123.70548248291016,7521568,2005,1,10
123.94224743043368,122.42884826660156,2757742,2005,1,11
123.56569458141708,120.96571350097656,2757742,2005,1,12
122.0783957951126,120.48485565185548,2757742,2005,1,13
121.5844715247836,120.81100463867188,2757742,2005,1,14
122.04115261827518,117.72274780273438,2757742,2005,1,17
118.78880542485868,117.77863311767578,6183264,2005,1,18
117.97808809248562,116.9902801513672,3538488,2005,1,19
116.95295708522151,115.89990997314452,4536200,2005,1,20
115.89992689293048,113.75284576416016,3628192,2005,1,24
113.2068126263072,115.1321029663086,4465928,2005,1,25
115.8589912894764,115.60738372802734,5455344,2005,1,27
115.82168579284908,120.1400909423828,2757742,2005,1,28
120.96012712105848,121.18378448486328,5853384,2005,1,31
121.7988789443423,122.5686264038086,2757742,2005,2,1
122.91708014897884,121.98145294189452,4870456,2005,2,2
122.59255115040402,122.50845336914062,3327616,2005,2,3
122.40568471257237,122.0749053955078,2684040,2005,2,4
122.64864894964968,122.75704193115234,5944216,2005,2,7
122.75703561682492,122.96633911132812,3284432,2005,2,8
123.43354248070531,124.5361328125,5537936,2005,2,9
124.27447337221956,124.52302551269533,4376648,2005,2,10
125.02204856132556,129.1109619140625,2757742,2005,2,11
129.97992352785064,131.7178955078125,2757742,2005,2,14
131.74967077883096,129.0735626220703,3976720,2005,2,15
130.72179559303663,127.84012603759766,3126832,2005,2,16
127.84013844049456,129.12025451660156,4124976,2005,2,17
128.94646062677558,128.47926330566406,2545144,2005,2,18
128.10547305059916,127.59716796875,1777152,2005,2,21
127.51686502947676,127.4010009765625,2139040,2005,2,22
127.40094077782466,128.47549438476562,5166816,2005,2,23
128.47554088387662,127.82146453857422,2757742,2005,2,24
128.64754912870802,127.4571304321289,5070896,2005,2,25
128.85301084665736,129.03054809570312,6402408,2005,2,28
129.03994724923186,126.8403778076172,4958152,2005,3,1
128.4792409305684,127.82516479492188,2658112,2005,3,2
128.0121309102933,129.83981323242188,2891160,2005,3,3
130.2547011747249,130.0921173095703,4017872,2005,3,4
130.34807312937832,130.83395385742188,3658032,2005,3,7
131.18905147645376,132.1197052001953,5027680,2005,3,8
131.65625727434988,131.51609802246094,5422088,2005,3,9
131.749641916283,130.77413940429688,2302280,2005,3,10
131.3759562371427,133.38116455078125,5205744,2005,3,11
133.43159165695067,135.6610565185547,6534032,2005,3,14
135.5805968677652,134.8013153076172,4146480,2005,3,15
134.5528628339519,135.67974853515625,5473416,2005,3,16
135.3003652851594,136.51133728027344,6805328,2005,3,17
136.3281845645505,137.2345428466797,6123464,2005,3,18
137.37097845045128,136.09085083007812,4354120,2005,3,21
135.9357261096467,134.88546752929688,2684432,2005,3,22
134.55284316825907,132.80178833007812,3439416,2005,3,23
133.6184297022127,129.35385131835938,5954576,2005,3,24
129.9743459914798,130.10516357421875,3699728,2005,3,28
130.3480806983679,128.09619140625,3053400,2005,3,29
128.1147819228282,129.93312072753906,4115256,2005,3,30
131.23573116390014,133.81092834472656,6914640,2005,3,31
133.89878059035203,135.5769500732422,5562672,2005,4,1
135.6741211896845,133.40914916992188,5257360,2005,4,4
133.52497792096645,133.19419860839844,3367832,2005,4,5
133.33812692878607,134.67991638183594,1953408,2005,4,6
134.6463162785204,133.1699676513672,2483216,2005,4,7
133.6838168613493,130.21348571777344,4052280,2005,4,8
130.53501351112308,127.41413116455078,2822992,2005,4,11
130.72184842850814,129.1333770751953,4112696,2005,4,12
130.2545993666383,130.96473693847656,4638600,2005,4,13
130.3480740330995,123.24667358398438,2757742,2005,4,15
121.47128333140324,123.2148666381836,6024304,2005,4,18
124.27446361320868,112.94025421142578,2757742,2005,4,19
112.1273257282716,104.2970962524414,2757742,2005,4,20
105.11938289178838,106.74523162841795,2757742,2005,4,21
108.3898323704151,109.021484375,2757742,2005,4,22
108.83830182420624,108.10572814941406,6880584,2005,4,25
108.10946462038784,106.21263885498048,5539000,2005,4,26
106.62376802720604,104.24667358398438,6537368,2005,4,27
104.1943763225356,104.16635131835938,2757742,2005,4,28
105.47448051863682,105.68938446044922,2757742,2005,4,29
107.4553963262557,105.48382568359376,5129600,2005,5,2
105.58662055225422,103.5870132446289,5503048,2005,5,3
103.39079242691066,104.73258209228516,4792144,2005,5,4
107.45168580720352,106.22763061523438,6495064,2005,5,5
106.5209610671507,109.09054565429688,2757742,2005,5,6
109.32419648764558,109.81568908691406,4739040,2005,5,9
110.0716629922002,107.68895721435548,7075952,2005,5,10
107.26846524650377,107.37124633789062,3213288,2005,5,11
108.29632400850603,107.15262603759766,3608944,2005,5,12
107.361940138199,107.3245620727539,2388752,2005,5,13
106.98815588599273,107.85714721679688,5775200,2005,5,16
108.4926036909248,107.50775909423828,4666576,2005,5,17
107.82910932680468,106.7732391357422,4588224,2005,5,18
107.77867854967552,108.62337493896484,3659448,2005,5,19
108.85699588571316,109.29242706298828,3265616,2005,5,20
109.32416422037292,114.35121154785156,2757742,2005,5,23
116.30416149624084,115.3847198486328,6128856,2005,5,24
114.90254182772262,117.78609466552734,7894472,2005,5,25
117.54684396932602,120.54251861572266,2757742,2005,5,26
119.8828531791854,118.5933837890625,7363480,2005,5,27
118.59335775195586,123.25598907470705,2757742,2005,5,30
123.3401288423384,124.67257690429688,2757742,2005,5,31
124.27450663287688,121.8917999267578,7530088,2005,6,1
122.21881624057788,118.5335693359375,2757742,2005,6,2
118.5335228506529,120.8321304321289,6548528,2005,6,3
121.00412962720029,119.6399154663086,5792512,2005,6,6
120.42477462848628,119.38385772705078,3698192,2005,6,7
119.60254638620002,120.73316192626952,4832512,2005,6,8
120.91064632419574,119.35021209716795,3598336,2005,6,9
119.60254842112946,118.3093490600586,6642624,2005,6,10
119.1353115314618,118.82322692871094,2590032,2005,6,13
119.32224096095824,118.30001831054688,3452384,2005,6,14
118.64571519546764,118.8699722290039,2791072,2005,6,15
119.39696446151048,119.38761138916016,4593552,2005,6,16
119.8548231392164,118.44950103759766,3067992,2005,6,17
119.1353088490001,121.08819580078124,6412672,2005,6,20
121.47132166018994,121.94786071777344,2757742,2005,6,21
122.3122635011263,124.58844757080078,2757742,2005,6,22
124.27448748489876,122.16275787353516,3676944,2005,6,23
121.4713170078778,123.8783187866211,6021320,2005,6,24
123.3120584474042,123.00931549072266,3548128,2005,6,27
123.15326143055673,123.67279052734376,5776112,2005,6,28
123.80730212881949,124.51371002197266,6446640,2005,6,29
125.096794055224,126.9001693725586,7189000,2005,6,30
126.14331952761208,126.3675765991211,4820568,2005,7,1
126.96555010238885,126.9898452758789,3951648,2005,7,4
127.98966911923374,123.35880279541016,5187376,2005,7,5
124.37176122941256,124.0997543334961,3057216,2005,7,6
124.09976765966962,122.83917236328124,3488888,2005,7,7
122.92736868807016,122.9742660522461,6088000,2005,7,8
122.97423432880736,124.37741088867188,3791264,2005,7,11
123.6776618787098,120.61058044433594,6150600,2005,7,12
120.52617963108976,119.19054412841795,6469840,2005,7,13
119.93148513236598,114.8984603881836,2757742,2005,7,14
115.46124842995044,117.0988998413086,2757742,2005,7,15
117.43098129319938,124.01536560058594,2757742,2005,7,18
126.47276523415474,123.73020935058594,4677744,2005,7,19
125.2159012324132,122.70783233642578,3494304,2005,7,20
123.90279274263024,121.02330017089844,4198984,2005,7,21
120.52617278743072,121.36656951904295,5179296,2005,7,22
121.6141790781155,120.46613311767578,5433024,2005,7,25
120.6068821548686,118.67471313476562,5229680,2005,7,26
118.65028212069538,120.47927856445312,2597408,2005,7,27
240.95855712890628,240.95855712890625,0,2005,7,28
119.58827473107108,119.00675201416016,2757742,2005,7,29
118.83790391071496,117.44973754882812,5430792,2005,8,1
121.18274657341276,121.02330017089844,4821520,2005,8,2
121.69863050445362,122.00440216064452,7274320,2005,8,3
122.40206180253648,121.4885025024414,6346936,2005,8,4
121.93309029432773,120.56369018554688,3162848,2005,8,5
120.99513734788545,120.34420776367188,4109360,2005,8,8
119.58827510465171,120.4699478149414,4743752,2005,8,9
120.5881038433621,123.1580810546875,6958080,2005,8,10
123.49574484781468,123.13932037353516,3645312,2005,8,11
124.59688436139972,120.32546997070312,3821832,2005,8,12
120.99513725767449,119.03108215332033,3653408,2005,8,16
120.0572071854946,121.85431671142578,5637488,2005,8,17
122.87341384434616,123.50328826904295,7813656,2005,8,18
123.62552636007187,124.5994873046875,4966272,2005,8,19
124.56561656248677,123.89437103271484,4492016,2005,8,22
124.7536344463826,123.72515106201172,4686416,2005,8,23
123.72517122081987,121.8110809326172,4036760,2005,8,24
122.68540328547545,124.43966674804688,6341224,2005,8,25
124.89085080173474,128.30348205566406,2757742,2005,8,26
128.79618757007609,127.41985321044922,4081336,2005,8,29
127.4479852535182,130.1461181640625,5807592,2005,8,30
129.81147719793495,132.07339477539062,7408896,2005,8,31
132.54349020245988,133.8972625732422,7600184,2005,9,1
134.43688266692166,134.17364501953125,4920864,2005,9,2
135.37704202859035,132.5811309814453,7254784,2005,9,5
133.0266687188334,131.47171020507812,5023440,2005,9,6
131.6165630864612,132.19003295898438,2878192,2005,9,8
127.00996684099604,130.86068725585938,3741776,2005,9,9
134.34290938493868,134.45571899414062,6631072,2005,9,12
134.53091144830535,133.722412109375,2244984,2005,9,13
133.49675212384605,131.63156127929688,3890080,2005,9,14
131.80458556754948,136.30775451660156,2757742,2005,9,15
136.76459541743273,137.03158569335938,5480184,2005,9,16
138.9212051961837,136.7081756591797,2877448,2005,9,19
136.78716659701703,138.24058532714844,6293424,2005,9,20
138.57340608292495,136.6612091064453,6215320,2005,9,21
138.76146012981718,131.75381469726562,6482408,2005,9,22
131.6503774798001,132.7879180908203,3815824,2005,9,23
133.49673127369073,137.81187438964844,2290048,2005,9,26
138.66739488955906,137.47344970703125,6404008,2005,9,27
137.633234325823,138.15029907226562,5900064,2005,9,28
